date,glb_mean,glb_clim,glb_anom,glb_std,ask_mean,ask_clim,ask_anom,ask_std,es_mean,es_clim,es_anom,es_std,ys_mean,ys_clim,ys_anom,ys_std,ecs_mean,ecs_clim,ecs_anom,ecs_std,unit
1984-12-01,97.33467074070349,93.79442994234554,3.5402407983579423,3.302338250746314,91.70782870689771,91.94637018415338,-0.23854147725566577,16.197479677366967,63.45117423645995,63.924979126181256,-0.47380488972130763,13.357686942046861,29.894557137568608,22.34188185644533,7.552675281123278,9.558464919139684,82.54765154086823,78.42800784670993,4.119643694158299,24.932749499314617,mm/month
1985-01-01,88.48802264851761,92.3444012079461,-3.8563785594284923,3.026791517330868,74.95086231553005,83.6805941958846,-8.72973188035455,14.505475868560595,42.33802592204014,59.36442299510951,-17.02639707306937,12.52232338942912,18.857834715610423,22.99868597731776,-4.140851261707336,10.303482454453766,86.10548974747601,94.63460892896757,-8.529119181491552,27.563706482377665,mm/month
1985-02-01,89.99542662060911,82.43978514913515,7.555641471473962,2.688105363117435,110.34953508441455,73.9775728627797,36.37196222163486,16.269922406361914,63.01061327495524,48.85988965485196,14.150723620103278,9.827486274199858,36.45305514215711,26.328814806229897,10.124240335927215,12.275868987599518,180.55210993542343,101.3029672368462,79.24914269857723,34.96292926804686,mm/month
1985-03-01,79.88558349186464,87.7996540544033,-7.914070562538669,3.4711743531622705,97.8311821893578,94.63494961809582,3.1962325712619872,14.1456423100521,59.514938227604055,55.59732976318125,3.9176084644228055,9.712387744129849,45.410904848105496,40.99401475634424,4.416890091761253,17.33182436674127,166.6470388095971,146.50920734596485,20.13783146363224,39.749577307123396,mm/month
1985-04-01,88.01785046553503,88.91314449569215,-0.8952940301571175,2.19504958247844,111.44182677170146,109.20553040587556,2.2362963658258934,19.53667931539391,70.98604819605193,66.37303071931417,4.6130174767377525,15.411358764128108,47.60789317198681,54.069600208022656,-6.461707036035847,16.384412090228338,133.8687752616094,159.32052493322584,-25.451749671616454,29.59101970504548,mm/month
1985-05-01,100.93701937796712,93.79360425447425,7.143415123492872,2.907636252027915,119.58876659199868,151.91967706336487,-32.330910471366195,21.896437331200087,81.68895433015753,88.55058881632641,-6.861634486168882,20.787584136416992,113.90390613103828,77.7537961942289,36.150109936809386,20.72474841460292,159.33639713550906,192.40996119696104,-33.073564061451975,46.029050822851,mm/month
1985-06-01,96.36929393512747,94.36391290880964,2.005381026317835,2.9878086382693185,192.6006212360629,169.8744995825078,22.726121653555083,17.776169318160914,114.9603896063538,113.56890536807472,1.3914842382790766,25.589556081472605,119.4486438980178,124.47825166277046,-5.0296077647526545,33.59687667179983,276.22985022667973,268.12934341215345,8.100506814526284,52.423813542016504,mm/month
1985-07-01,96.19920223363673,94.1505229408963,2.048679292740431,3.817874141038338,122.87870266226552,152.42521976949942,-29.546517107233896,27.358047502799153,140.0701572598332,150.7299199558009,-10.659762695967714,34.16728569285034,194.2627662854497,197.25191053712928,-2.9891442516795905,41.62233412887216,162.75713119530977,176.75412938148952,-13.996998186179752,51.55395639190056,mm/month
1985-08-01,94.25892300387176,83.38150566155251,10.877417342319248,4.42470947250565,221.2802344901033,161.1811817198606,60.09905277024271,23.520472536742272,110.8058048668855,124.76630131161144,-13.960496444725948,31.505712955251223,185.52687990290207,158.7635699361388,26.763309966763273,43.56914103918541,231.0967962789056,183.3952407075357,47.70155557136991,44.69650075755507,mm/month
1985-09-01,88.8603206106566,88.79673593165587,0.0635846790007264,2.4599297542978,134.07625543590743,156.01100698131722,-21.934751545409796,22.691189708285343,151.5238914685748,125.91275792039194,25.61113354818285,34.74826862771742,146.0534457557473,92.630598908017,53.4228468477303,42.77432687358884,188.47189012740165,185.69276245479304,2.7791276726086096,55.66646101447862,mm/month
1985-10-01,96.09356788938469,89.15646732716802,6.937100562216671,3.030172759644901,124.32488035910654,125.92020220440908,-1.5953218453025357,14.050495032798691,85.45493751201683,78.09887671519384,7.356060796822987,14.203643225045932,72.94714469849178,42.16084892328666,30.786295775205126,17.57526767633336,137.3058381862481,110.72611180341596,26.57972638283215,42.391590699258686,mm/month
1985-11-01,92.92020773518075,93.60893211349978,-0.6887243783190229,4.38082905066304,105.29153193071882,111.32046726647071,-6.028935335751896,16.265144941472634,72.27437202938191,74.66693336787704,-2.3925613384951276,14.510634766797356,38.74278838786678,38.14478970788937,0.5979986799774082,21.15824179846257,83.6859152079575,102.86212799266724,-19.176212784709733,34.62151657892582,mm/month
1985-12-01,96.04796038208622,93.79442994234554,2.253530439740672,3.302338250746314,112.27972582839544,91.94637018415338,20.33335564424206,16.197479677366967,58.21137693275401,63.924979126181256,-5.713602193427249,13.357686942046861,25.830338896888662,22.34188185644533,3.4884570404433326,9.558464919139684,83.0853233981585,78.42800784670993,4.657315551448562,24.932749499314617,mm/month
1986-01-01,95.59357696230146,92.3444012079461,3.249175754355349,3.026791517330868,65.64595866121992,83.6805941958846,-18.034635534664673,14.505475868560595,46.33334425306152,59.36442299510951,-13.031078742047988,12.52232338942912,11.147451858997863,22.99868597731776,-11.851234118319896,10.303482454453766,49.427722153436754,94.63460892896757,-45.20688677553081,27.563706482377665,mm/month
1986-02-01,81.92413300413504,82.43978514913515,-0.5156521450001037,2.688105363117435,77.56692730097788,73.9775728627797,3.5893544381981854,16.269922406361914,35.42356967948081,48.85988965485196,-13.436319975371148,9.827486274199858,12.457901975900512,26.328814806229897,-13.870912830329384,12.275868987599518,91.29945987134458,101.3029672368462,-10.00350736550162,34.96292926804686,mm/month
1986-03-01,94.85052500721376,87.7996540544033,7.050870952810456,3.4711743531622705,88.4091099548565,94.63494961809582,-6.225839663239313,14.1456423100521,49.22713982224519,55.59732976318125,-6.370189940936058,9.712387744129849,33.55890166754411,40.99401475634424,-7.435113088800129,17.33182436674127,139.17443121686162,146.50920734596485,-7.334776129103233,39.749577307123396,mm/month
1986-04-01,90.28951918680652,88.91314449569215,1.3763746911143642,2.19504958247844,84.55616346397832,109.20553040587556,-24.64936694189724,19.53667931539391,71.10771856014549,66.37303071931417,4.734687840831313,15.411358764128108,38.0907154166854,54.069600208022656,-15.978884791337258,16.384412090228338,137.52473173479933,159.32052493322584,-21.79579319842651,29.59101970504548,mm/month
1986-05-01,95.6284706660014,93.79360425447425,1.834866411527159,2.907636252027915,147.6486417423349,151.91967706336487,-4.271035321029984,21.896437331200087,91.5707524417553,88.55058881632641,3.020163625428893,20.787584136416992,45.58195992948397,77.7537961942289,-32.171836264744925,20.72474841460292,130.7752545085106,192.40996119696104,-61.63470668845042,46.029050822851,mm/month
1986-06-01,92.0469924644444,94.36391290880964,-2.3169204443652376,2.9878086382693185,159.89781578436993,169.8744995825078,-9.976683798137884,17.776169318160914,121.7950251576045,113.56890536807472,8.226119789529776,25.589556081472605,147.29027214702143,124.47825166277046,22.812020484250965,33.59687667179983,211.99863310101,268.12934341215345,-56.130710311143446,52.423813542016504,mm/month
1986-07-01,99.89831074876317,94.1505229408963,5.747787807866871,3.817874141038338,130.36568882617547,152.42521976949942,-22.05953094332395,27.358047502799153,137.91636780090124,150.7299199558009,-12.813552154899668,34.16728569285034,243.59735219546312,197.25191053712928,46.34544165833384,41.62233412887216,138.52564680201394,176.75412938148952,-38.22848257947558,51.55395639190056,mm/month
1986-08-01,78.17730241521045,83.38150566155251,-5.204203246342061,4.42470947250565,125.36834012574587,161.1811817198606,-35.81284159411473,23.520472536742272,106.934771652351,124.76630131161144,-17.83152965926044,31.505712955251223,136.96053818873594,158.7635699361388,-21.803031747402855,43.56914103918541,137.0590911878378,183.3952407075357,-46.3361495196979,44.69650075755507,mm/month
1986-09-01,86.36815966319655,88.79673593165587,-2.4285762684593237,2.4599297542978,123.05591686931312,156.01100698131722,-32.9550901120041,22.691189708285343,90.31579311761178,125.91275792039194,-35.596964802780164,34.74826862771742,91.76217824581008,92.630598908017,-0.8684206622069297,42.77432687358884,149.30667337360364,185.69276245479304,-36.3860890811894,55.66646101447862,mm/month
1986-10-01,87.05858240762485,89.15646732716802,-2.097884919543162,3.030172759644901,108.9091854183115,125.92020220440908,-17.011016786097585,14.050495032798691,63.22415560623727,78.09887671519384,-14.874721108956571,14.203643225045932,44.99631401395016,42.16084892328666,2.8354650906635044,17.57526767633336,123.99597805134248,110.72611180341596,13.269866247926515,42.391590699258686,mm/month
1986-11-01,96.06396395838875,93.60893211349978,2.4550318448889783,4.38082905066304,118.05464134586454,111.32046726647071,6.734174079393824,16.265144941472634,46.20174915539097,74.66693336787704,-28.465184212486065,14.510634766797356,24.832862372132343,38.14478970788937,-13.31192733575703,21.15824179846257,138.7262504984368,102.86212799266724,35.86412250576956,34.62151657892582,mm/month
1986-12-01,91.98818737702396,93.79442994234554,-1.8062425653215826,3.302338250746314,73.41264245737952,91.94637018415338,-18.53372772677386,16.197479677366967,52.14281991766842,63.924979126181256,-11.782159208512837,13.357686942046861,28.86398701218437,22.34188185644533,6.522105155739041,9.558464919139684,52.6630102227205,78.42800784670993,-25.76499762398943,24.932749499314617,mm/month
1987-01-01,91.69432304975032,92.3444012079461,-0.6500781581957824,3.026791517330868,65.71688949293892,83.6805941958846,-17.963704702945677,14.505475868560595,53.29799131128875,59.36442299510951,-6.06643168382076,12.52232338942912,27.72411427292181,22.99868597731776,4.7254282956040505,10.303482454453766,56.85071484588198,94.63460892896757,-37.783894083085585,27.563706482377665,mm/month
1987-02-01,78.38712111525761,82.43978514913515,-4.052664033877534,2.688105363117435,49.5011121393658,73.9775728627797,-24.476460723413894,16.269922406361914,47.24604889717784,48.85988965485196,-1.6138407576741187,9.827486274199858,29.20402969464283,26.328814806229897,2.875214888412934,12.275868987599518,60.86076214964101,101.3029672368462,-40.44220508720519,34.96292926804686,mm/month
1987-03-01,86.54154069035351,87.7996540544033,-1.258113364049791,3.4711743531622705,95.69944928905338,94.63494961809582,1.0644996709575594,14.1456423100521,56.46628511434117,55.59732976318125,0.8689553511599186,9.712387744129849,41.95728751105319,40.99401475634424,0.9632727547089459,17.33182436674127,162.0363788823177,146.50920734596485,15.527171536352853,39.749577307123396,mm/month
1987-04-01,93.72328652722206,88.91314449569215,4.810142031529907,2.19504958247844,96.29673601758788,109.20553040587556,-12.908794388287689,19.53667931539391,47.01169627369762,66.37303071931417,-19.36133444561655,15.411358764128108,64.10523035104006,54.069600208022656,10.035630143017407,16.384412090228338,161.36669679813073,159.32052493322584,2.046171864904892,29.59101970504548,mm/month
1987-05-01,98.290669611676,93.79360425447425,4.497065357201748,2.907636252027915,128.14117521822735,151.91967706336487,-23.778501845137527,21.896437331200087,71.42463117398822,88.55058881632641,-17.125957642338193,20.787584136416992,68.18255238357874,77.7537961942289,-9.57124381065016,20.72474841460292,204.519704057264,192.40996119696104,12.109742860302958,46.029050822851,mm/month
1987-06-01,96.10981313043006,94.36391290880964,1.745900221620417,2.9878086382693185,183.42588913697207,169.8744995825078,13.551389554464265,17.776169318160914,91.97832641398207,113.56890536807472,-21.59057895409265,25.589556081472605,109.42298791046947,124.47825166277046,-15.055263752300988,33.59687667179983,220.7775847083923,268.12934341215345,-47.351758703761135,52.423813542016504,mm/month
